Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","170","Colombia","5510","Production","01510","Potatoes","2019","2019","t","3123803.8","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01510","Potatoes","2020","2020","t","2625272","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01510","Potatoes","2021","2021","t","2596518.15","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01510","Potatoes","2022","2022","t","2526330.01","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2000","2000","t","78032","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2001","2001","t","13888","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2002","2002","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2003","2003","t","17201","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2004","2004","t","16740","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2005","2005","t","28348","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2006","2006","t","34845","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2007","2007","t","42849","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2008","2008","t","32452","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2009","2009","t","37651","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2010","2010","t","57299","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2011","2011","t","73097","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2012","2012","t","25633","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2013","2013","t","18206","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2014","2014","t","53698","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2015","2015","t","59331.43","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2016","2016","t","64982","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2017","2017","t","81431.76","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2018","2018","t","84793.65","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2019","2019","t","104491.92","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2020","2020","t","245335.63","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2021","2021","t","193400","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01311","Avocados","2022","2022","t","167884.09","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1993","1993","t","53510.96","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1994","1994","t","51597.58","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1995","1995","t","64096.52","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1996","1996","t","70251.44","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1997","1997","t","76933.63","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1998","1998","t","81000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","1999","1999","t","95733.43","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2000","2000","t","100000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2001","2001","t","122372","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2002","2002","t","170000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2003","2003","t","175150","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2004","2004","t","181829","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2005","2005","t","211450","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2006","2006","t","227942","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2007","2007","t","261059","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2008","2008","t","194333","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2009","2009","t","208596","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2010","2010","t","270572","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2011","2011","t","291258","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2012","2012","t","302502","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2013","2013","t","340012","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2014","2014","t","478251","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2015","2015","t","485165.01","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2016","2016","t","538302","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2017","2017","t","493602.23","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2018","2018","t","501528.63","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2019","2019","t","539442.65","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2020","2020","t","898354.82","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2021","2021","t","1354800","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01312","Bananas","2022","2022","t","1096005.28","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1993","1993","t","70000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1994","1994","t","90000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1995","1995","t","93963.16","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1996","1996","t","94425.9","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1997","1997","t","95000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1998","1998","t","100000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","1999","1999","t","120000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2000","2000","t","128148.75","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2001","2001","t","130000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2002","2002","t","150260","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2003","2003","t","160000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2004","2004","t","222169","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2005","2005","t","277664","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2006","2006","t","196726","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2007","2007","t","169317","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2008","2008","t","250125","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2009","2009","t","294586","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2010","2010","t","351100","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2011","2011","t","366664","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2012","2012","t","394220","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2013","2013","t","387346","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2014","2014","t","355680","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2015","2015","t","414484","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2016","2016","t","391578","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2017","2017","t","344991.83","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2018","2018","t","463048.96","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2019","2019","t","435862.61","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2020","2020","t","433025","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2021","2021","t","471938","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01212","Cabbages","2022","2022","t","482496.22","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1993","1993","t","180000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1994","1994","t","207000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1995","1995","t","229980","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1996","1996","t","229980","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1997","1997","t","228000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1998","1998","t","229980","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","1999","1999","t","217450","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2000","2000","t","229980","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2001","2001","t","157155","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2002","2002","t","160000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2003","2003","t","126188","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2004","2004","t","156170","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2005","2005","t","171631","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2006","2006","t","241482","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2007","2007","t","273400","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2008","2008","t","260239","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2009","2009","t","265469","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2010","2010","t","370569","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2011","2011","t","376823","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2012","2012","t","275530","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2013","2013","t","392006","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2014","2014","t","419980","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2015","2015","t","457014.23","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2016","2016","t","469091","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2017","2017","t","449229.81","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2018","2018","t","494574.36","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2019","2019","t","482560.57","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2020","2020","t","584789.57","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2021","2021","t","545566","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01610","Coffee, green","2022","2022","t","496200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1993","1993","t","1455920","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1994","1994","t","1396230","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1995","1995","t","1989700","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1996","1996","t","3164180","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1997","1997","t","2986500","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1998","1998","t","2344300","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","1999","1999","t","2832070","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2000","2000","t","2682940","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2001","2001","t","3298330","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2002","2002","t","2825555","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2003","2003","t","2743880","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2004","2004","t","2906314","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2005","2005","t","3911869","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2006","2006","t","4029630","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2007","2007","t","4156385.95","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2008","2008","t","4342729.16","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2009","2009","t","4656996.35","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2010","2010","t","5481405.9","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2011","2011","t","6441678.21","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2012","2012","t","6700800.7","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2013","2013","t","7105706.19","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2014","2014","t","7729849.74","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2015","2015","t","8211424.38","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2016","2016","t","8846787.38","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2017","2017","t","10488192.84","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2018","2018","t","10119846.66","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2019","2019","t","9635734.5","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2020","2020","t","10022285.88","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2021","2021","t","10751000","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","0112","Maize (corn)","2022","2022","t","10200000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2000","2000","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2001","2001","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2002","2002","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2003","2003","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2004","2004","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2005","2005","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2006","2006","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2007","2007","t","449","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2008","2008","t","15","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2009","2009","t","12.72","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2010","2010","t","1.7","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2011","2011","t","136.54","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2012","2012","t","8400.02","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2013","2013","t","8126.2","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2014","2014","t","2701.63","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2015","2015","t","276.2","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2016","2016","t","3024.65","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2017","2017","t","1374.55","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2018","2018","t","1151.67","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2019","2019","t","1163.88","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2020","2020","t","2558.94","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2021","2021","t","287","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01318","Pineapples","2022","2022","t","967.92","I","Imputed value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1993","1993","t","349000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1994","1994","t","350000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1995","1995","t","355000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1996","1996","t","360000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1997","1997","t","360000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1998","1998","t","365000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","1999","1999","t","390000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2000","2000","t","385000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2001","2001","t","415000","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2002","2002","t","385258","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2003","2003","t","509715","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2004","2004","t","509716","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2005","2005","t","449996","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2006","2006","t","449995","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2007","2007","t","525657","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2008","2008","t","402508","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2009","2009","t","572332","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2010","2010","t","447333","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2011","2011","t","475441","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2012","2012","t","863348","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2013","2013","t","784993","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2014","2014","t","921832","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2015","2015","t","1039736.6","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2016","2016","t","921403","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2017","2017","t","968969.64","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2018","2018","t","933109.41","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2019","2019","t","924528.36","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2020","2020","t","1141871.73","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2021","2021","t","1309600","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5510","Production","01510","Potatoes","2022","2022","t","1294303.98","I","Imputed value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1961","1961","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1962","1962","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1963","1963","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1964","1964","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1965","1965","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1966","1966","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1967","1967","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1968","1968","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1969","1969","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1970","1970","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1971","1971","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1972","1972","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1973","1973","t","17000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1974","1974","t","17000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1975","1975","t","17000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1976","1976","t","17000","E","Estimated value",""
